src_ip,dst_ip,protocol,timestamp,length,src_port,dst_port,protocol_type
192.168.0.123,192.168.0.255,17,1722603852.976060,86,57621.0,57621.0,UDP
192.168.0.123,192.168.0.1,17,1722603855.678260,77,54551.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603855.678397,77,62871.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722603855.678736,173,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603855.678777,100,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603855.678791,535,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722603855.750563,182,53.0,54551.0,UDP
192.168.0.1,192.168.0.123,17,1722603855.796868,212,53.0,62871.0,UDP
52.37.252.164,192.168.0.123,6,1722603856.100792,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603856.100792,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603856.100792,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603856.100792,100,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603856.147620,54,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603857.202814,700,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603857.202814,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.202860,54,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.203706,96,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.216608,173,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.216652,1173,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603857.636926,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603857.637438,266,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603857.637467,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.637477,54,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.639609,173,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603857.639652,534,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603857.990257,54,443.0,53044.0,TCP
192.168.0.123,192.168.0.1,17,1722603860.769336,74,57888.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603860.769486,74,57657.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722603860.825347,90,53.0,57888.0,UDP
192.168.0.1,192.168.0.123,17,1722603860.826070,99,53.0,57657.0,UDP
192.168.0.123,142.250.183.164,17,1722603860.827123,1292,61054.0,443.0,UDP
192.168.0.123,142.250.183.164,17,1722603860.827170,1292,61054.0,443.0,UDP
192.168.0.123,142.250.183.164,17,1722603860.827275,120,61054.0,443.0,UDP
142.250.183.164,192.168.0.123,17,1722603860.877710,1292,443.0,61054.0,UDP
192.168.0.123,142.250.183.164,17,1722603860.991635,1292,61054.0,443.0,UDP
142.250.183.164,192.168.0.123,17,1722603860.994468,1292,443.0,61054.0,UDP
142.250.183.164,192.168.0.123,17,1722603860.994468,344,443.0,61054.0,UDP
142.250.183.164,192.168.0.123,17,1722603860.994545,984,443.0,61054.0,UDP
142.250.183.164,192.168.0.123,17,1722603860.994545,67,443.0,61054.0,UDP
192.168.0.123,142.250.183.164,17,1722603860.994983,120,61054.0,443.0,UDP
192.168.0.123,142.250.183.164,17,1722603860.995063,73,61054.0,443.0,UDP
142.250.183.164,192.168.0.123,17,1722603861.065376,1292,443.0,61054.0,UDP
142.250.183.164,192.168.0.123,17,1722603861.065376,162,443.0,61054.0,UDP
192.168.0.123,142.250.183.164,17,1722603861.065757,75,61054.0,443.0,UDP
192.168.0.123,35.186.224.24,6,1722603861.492381,55,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603861.538035,66,443.0,53141.0,TCP
192.168.0.123,35.186.224.40,6,1722603862.014214,82,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603862.062461,54,443.0,52427.0,TCP
192.168.0.123,142.250.192.1,6,1722603862.088643,55,53142.0,443.0,TCP
142.250.192.1,192.168.0.123,6,1722603862.243791,66,443.0,53142.0,TCP
35.186.224.40,192.168.0.123,6,1722603862.244102,78,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722603862.291132,54,52427.0,443.0,TCP
192.168.1.1,239.255.255.250,17,1722603862.535735,307,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.536598,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.537415,379,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.538233,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.547903,355,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.547903,387,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.547903,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.547903,375,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603862.548092,369,1900.0,1900.0,UDP
192.168.0.123,35.186.224.24,6,1722603863.892882,55,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603863.940449,66,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722603863.974919,55,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603864.036111,55,53144.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603864.045844,55,53145.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722603864.056966,66,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722603864.131891,66,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722603864.131891,66,443.0,53145.0,TCP
52.37.252.164,192.168.0.123,6,1722603864.309520,1217,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603864.309520,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603864.309566,54,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603864.310490,96,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603864.323523,172,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603864.323568,504,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603864.678794,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603864.723476,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603865.022898,700,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603865.022898,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603865.022942,54,53044.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603866.398339,55,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603866.454349,66,443.0,52569.0,TCP
52.182.143.208,192.168.0.123,6,1722603866.454349,54,443.0,53133.0,TCP
192.168.0.123,35.186.224.40,6,1722603873.108072,97,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603873.149164,54,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722603873.258955,94,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722603873.308595,54,52635.0,443.0,TCP
192.168.0.123,192.168.0.255,17,1722603883.000900,86,57621.0,57621.0,UDP
192.168.0.123,192.168.0.1,17,1722603886.523829,95,51227.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603886.523977,95,58209.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722603886.724911,351,53.0,51227.0,UDP
192.168.0.1,192.168.0.123,17,1722603886.724911,152,53.0,58209.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.726309,1292,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.726402,1292,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.726523,118,53138.0,443.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.780130,1292,443.0,53138.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.858322,1292,53138.0,443.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.862653,1292,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.862653,106,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.862653,349,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.862653,985,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.862653,66,443.0,53138.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.863374,153,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.863464,73,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.863667,1288,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.863699,112,53138.0,443.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.931198,1292,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.931273,162,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.931284,73,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.931295,69,443.0,53138.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.931562,75,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.931689,75,53138.0,443.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.984636,388,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603886.984636,292,443.0,53138.0,UDP
192.168.0.123,142.250.70.106,17,1722603886.984903,79,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603887.018599,76,53138.0,443.0,UDP
192.168.0.123,142.250.70.106,17,1722603887.115156,72,53138.0,443.0,UDP
142.250.70.106,192.168.0.123,17,1722603887.124018,66,443.0,53138.0,UDP
142.250.70.106,192.168.0.123,17,1722603887.172260,67,443.0,53138.0,UDP
192.168.0.123,52.37.230.222,6,1722603889.449179,54,53138.0,443.0,TCP
52.37.230.222,192.168.0.123,6,1722603889.810704,54,443.0,53138.0,TCP
192.168.0.123,52.37.230.222,6,1722603889.810743,54,53138.0,443.0,TCP
192.168.1.1,239.255.255.250,17,1722603892.554533,307,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554533,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554533,379,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554533,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554691,355,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554691,387,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554691,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554691,375,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603892.554691,369,1900.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722603892.573934,55,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603892.618698,66,443.0,53094.0,TCP
192.168.0.123,35.186.224.40,6,1722603893.023743,82,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603893.081940,54,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722603893.192299,78,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722603893.242376,54,52427.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603895.036610,169,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603895.036656,100,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603895.036668,504,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.437135,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.437135,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.437135,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.437135,100,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.437878,699,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603895.437900,54,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.437928,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603895.438524,96,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603895.823686,54,443.0,53044.0,TCP
192.168.0.123,185.199.111.133,6,1722603896.746242,55,53104.0,443.0,TCP
185.199.111.133,192.168.0.123,6,1722603896.785549,66,443.0,53104.0,TCP
192.168.0.123,35.186.224.24,6,1722603897.466430,55,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603897.505907,66,443.0,52625.0,TCP
192.168.0.123,35.186.224.40,6,1722603903.266349,97,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603903.306468,54,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722603903.415742,94,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722603903.468566,54,52635.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722603906.547191,55,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603906.589697,66,443.0,53141.0,TCP
192.168.0.123,142.250.192.1,6,1722603907.246531,55,53142.0,443.0,TCP
142.250.192.1,192.168.0.123,6,1722603907.290222,66,443.0,53142.0,TCP
192.168.0.123,35.186.224.24,6,1722603908.946986,55,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603908.992333,66,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722603909.056505,55,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603909.133317,55,53145.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603909.133569,55,53144.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722603909.139917,66,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722603909.205183,66,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722603909.206114,66,443.0,53145.0,TCP
192.168.0.1,239.255.255.250,17,1722603909.380139,422,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380139,494,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380295,490,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380295,470,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380295,502,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380295,484,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380295,486,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603909.380295,486,48219.0,1900.0,UDP
104.199.240.237,192.168.0.123,6,1722603909.548603,65,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722603909.600909,54,52429.0,4070.0,TCP
192.168.0.145,239.255.255.250,17,1722603910.216617,167,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722603910.221373,167,44515.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722603911.457972,55,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603911.620223,66,443.0,52569.0,TCP
192.168.0.123,239.255.255.250,17,1722603912.543256,212,54137.0,1900.0,UDP
192.168.0.123,192.168.0.255,17,1722603913.002297,86,57621.0,57621.0,UDP
192.168.0.123,239.255.255.250,17,1722603913.546328,212,54137.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722603914.550040,212,54137.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722603915.558119,212,54137.0,1900.0,UDP
192.168.0.123,20.50.88.234,6,1722603918.971085,54,53139.0,443.0,TCP
20.50.88.234,192.168.0.123,6,1722603919.192415,54,443.0,53139.0,TCP
192.168.0.123,20.50.88.234,6,1722603919.192453,54,53139.0,443.0,TCP
192.168.0.123,142.250.183.164,17,1722603920.820208,1292,50663.0,443.0,UDP
192.168.0.123,142.250.183.164,17,1722603920.820261,1292,50663.0,443.0,UDP
192.168.0.123,142.250.183.164,17,1722603920.820349,122,50663.0,443.0,UDP
142.250.183.164,192.168.0.123,17,1722603920.868100,1292,443.0,50663.0,UDP
192.168.0.123,142.250.183.164,17,1722603920.972978,1292,50663.0,443.0,UDP
142.250.183.164,192.168.0.123,17,1722603920.974983,1292,443.0,50663.0,UDP
142.250.183.164,192.168.0.123,17,1722603920.974983,341,443.0,50663.0,UDP
142.250.183.164,192.168.0.123,17,1722603920.975047,984,443.0,50663.0,UDP
142.250.183.164,192.168.0.123,17,1722603920.975047,67,443.0,50663.0,UDP
192.168.0.123,142.250.183.164,17,1722603920.975442,120,50663.0,443.0,UDP
192.168.0.123,142.250.183.164,17,1722603920.975519,73,50663.0,443.0,UDP
142.250.183.164,192.168.0.123,17,1722603921.008455,1292,443.0,50663.0,UDP
142.250.183.164,192.168.0.123,17,1722603921.013872,162,443.0,50663.0,UDP
192.168.0.123,142.250.183.164,17,1722603921.014117,75,50663.0,443.0,UDP
192.168.0.123,192.168.0.1,17,1722603922.243201,85,57118.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603922.243311,85,63614.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603922.427583,85,58949.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603922.427770,85,60462.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722603922.522358,139,53.0,57118.0,UDP
192.168.0.1,192.168.0.123,17,1722603922.522358,213,53.0,63614.0,UDP
192.168.0.1,192.168.0.123,17,1722603922.522358,139,53.0,58949.0,UDP
192.168.0.1,192.168.0.123,17,1722603922.522358,213,53.0,60462.0,UDP
192.168.0.123,35.186.224.22,17,1722603922.523575,1292,64965.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722603922.523637,1292,64965.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722603922.523791,137,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603922.523822,93,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603922.523841,247,53094.0,443.0,TCP
192.168.1.1,239.255.255.250,17,1722603922.534215,307,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.534986,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.535792,379,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.536667,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.538688,355,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.538688,387,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.538822,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.543068,375,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603922.543068,369,1900.0,1900.0,UDP
35.186.224.22,192.168.0.123,6,1722603922.658816,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722603922.658902,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722603922.658977,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722603922.659123,93,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,17,1722603922.659293,1292,443.0,64965.0,UDP
192.168.0.123,35.186.224.22,6,1722603922.708732,54,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722603922.721544,1292,443.0,64965.0,UDP
35.186.224.22,192.168.0.123,6,1722603922.721810,122,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722603922.721933,322,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722603922.721933,93,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722603922.721951,54,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,17,1722603922.722224,206,64965.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722603922.722774,89,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603922.722796,93,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603922.779524,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,17,1722603922.779524,164,443.0,64965.0,UDP
35.186.224.22,192.168.0.123,17,1722603922.779524,626,443.0,64965.0,UDP
192.168.0.123,35.186.224.22,17,1722603922.779924,75,64965.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722603922.780020,73,64965.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722603922.798003,66,443.0,64965.0,UDP
192.168.0.123,35.186.224.40,6,1722603924.030842,82,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603924.105815,54,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722603924.198229,78,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722603924.247283,54,52427.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722603925.449393,77,61833.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603925.449508,77,58506.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722603925.449701,169,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603925.449816,100,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603925.449838,504,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722603925.515910,182,53.0,61833.0,UDP
192.168.0.1,192.168.0.123,17,1722603925.556511,212,53.0,58506.0,UDP
52.37.252.164,192.168.0.123,6,1722603925.863828,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603925.863828,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603925.863828,100,443.0,53044.0,TCP
192.168.0.1,224.0.0.1,2,1722603925.863828,46,,,
52.37.252.164,192.168.0.123,6,1722603925.863828,54,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603925.914863,54,53044.0,443.0,TCP
192.168.0.123,239.255.255.250,2,1722603926.272443,46,,,
192.168.0.1,239.255.255.250,2,1722603926.293622,46,,,
192.168.0.1,239.255.255.250,2,1722603927.210444,46,,,
192.168.0.1,224.0.0.252,2,1722603927.225870,46,,,
52.37.252.164,192.168.0.123,6,1722603930.107733,700,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603930.107777,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603930.107787,54,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603930.108586,96,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603930.425923,54,443.0,53044.0,TCP
192.168.0.1,224.0.0.2,2,1722603930.906045,46,,,
192.168.0.123,192.168.0.1,17,1722603931.542885,85,60584.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722603931.606362,239,53.0,60584.0,UDP
192.168.0.123,35.163.196.185,6,1722603931.606913,66,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.606913,66,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603931.935160,66,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603931.935160,66,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.935227,54,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.935245,54,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.936101,262,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.936476,353,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290243,54,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290243,54,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290326,1514,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290326,1514,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290326,1514,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290384,54,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290425,1514,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290440,1514,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290447,54,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290566,1514,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290886,1099,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290886,1105,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290923,54,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290952,54,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.293345,180,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.293370,180,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.694137,54,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.694916,225,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695604,123,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.695622,54,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695649,54,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695664,225,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695681,123,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.695690,54,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697469,141,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697469,141,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697505,92,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697511,92,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697544,271,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697547,490,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697572,792,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697590,1514,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697590,1514,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697590,255,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,54,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,92,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,54,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,92,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.047650,298,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.047650,92,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.047692,54,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.051547,298,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.051547,92,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.051581,54,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.052593,54,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.055496,54,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.055496,54,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.055518,54,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.055532,54,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.057323,66,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.366777,54,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.366815,54,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.377338,66,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.377397,54,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.377816,262,53154.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722603933.420310,97,52635.0,443.0,TCP
